src/Evolutionary/TSP/gr666.tsp
Mutation swap, OX
Tournament
pop_size 100
gen 1000
px 0.7
pm 0.7
tour_size 5
best	 worst	 average
58834.097717571945	60805.70712694728	60072.03352126313	 
58709.61054422351	61156.24852790821	60121.780626556094	 
58861.074429406945	60937.197886438946	60190.959709914525	 
58861.074429406945	60937.197886438946	60196.72870144262	 
58791.57550137301	61051.780886702436	60127.16504040532	 
58671.243245188474	60952.61156163207	60214.751543430735	 
58532.00070253675	60950.9536409823	60110.53307298561	 
58607.10819782896	60930.92846051674	60179.9102886844	 
58534.95956322212	60907.96104333222	60171.94724465117	 
58591.80811586916	60998.12545073341	60181.160414540296	 
58586.232057671616	60896.08005128092	60149.04169877163	 
58537.643714770966	60819.669014679	60099.134602862614	 
58450.60101843753	60973.334140932464	60142.077274252035	 
58450.60101843753	61063.27623538635	60115.67360914695	 
58470.839779584625	61051.63078654822	60112.46033836834	 
58291.19859032444	61079.39615709619	60152.98541348344	 
58778.898083086344	61009.786317543556	60185.27412279468	 
58582.732629845144	61107.92173524602	60221.99200699983	 
59012.17787767242	61115.99073411367	60282.91507688053	 
59344.98089958491	61117.645603090496	60296.378717016785	 
59276.79006313893	61221.860029543954	60375.429519410274	 
59120.98220559	61112.429703199115	60431.74049656658	 
59006.94942410807	61218.66058109832	60434.390011658434	 
59016.96143456975	61190.05194039538	60453.684895434926	 
58888.06486344716	61301.80947297053	60476.84554348682	 
59728.12675414412	61375.61072998607	60534.50418171296	 
59807.05716211425	61485.11229546262	60531.51349032145	 
59724.69256357195	61594.57801908097	60494.8377301412	 
59696.064774692706	61604.1314547391	60491.81914716596	 
59533.29321294752	61374.41967281662	60494.73379975262	 
59533.29321294752	61647.49032234017	60499.863621456716	 
59367.49547982562	61774.01070320695	60537.9569744358	 
59367.49547982562	62048.42675673103	60490.855920990965	 
59434.587444032506	62048.42675673103	60501.738881725774	 
59664.63573879076	62196.56116757804	60510.07876070841	 
59548.89287652655	61865.626490292554	60616.064320794736	 
59547.8604609146	61947.57951426047	60616.13784729177	 
59530.81048188877	61863.22202187462	60648.88511265004	 
59534.651114685985	61906.00889718683	60694.75923072263	 
59534.651114685985	61909.53694046833	60724.76988410315	 
59714.57705743253	61916.78013021172	60756.24809755093	 
59714.43420040169	61902.8533907252	60749.18948890743	 
59468.0229300123	61727.84610517153	60736.55354845835	 
59261.02628081184	61718.75602212712	60698.36385931071	 
59026.61473326779	61527.55432332145	60633.447511005215	 
58978.26127597868	61596.31855007193	60658.71987836616	 
59158.22420871509	61514.56270456524	60603.982748586976	 
58866.42128068353	61522.16334720525	60485.862565896045	 
58760.027079116124	61858.54052085056	60450.55839040071	 
58602.53408786417	61605.41028552457	60321.5739661069	 
58479.303590315714	61605.41028552457	60208.29768187521	 
58528.37594831152	61755.356918478225	60469.626970251884	 
58647.28876761787	61698.88183634188	60459.66594398886	 
58570.01109443477	61698.88183634188	60459.28162546542	 
58482.59495213191	61687.2809627563	60538.586232434056	 
58534.5877772928	61926.03518023175	60550.13615003464	 
58550.742352729605	61570.26040973998	60631.311028952085	 
58451.68139423974	61593.39826045141	60604.4070953089	 
58385.279996347	61791.373157007445	60600.46079488331	 
58734.37803333511	61624.96157537354	60581.13492929279	 
58560.887959217864	61624.96157537354	60688.446758178856	 
58560.887959217864	61630.5372884468	60775.1942867493	 
58560.887959217864	61762.09546409316	60771.13103060317	 
59114.671291654704	61772.61055224124	60815.156416288024	 
59967.43834007237	61684.20723653579	60811.88544020566	 
59912.107795218275	61684.20723653579	60853.96644216205	 
59974.74467317274	61758.03612087311	60852.530468265715	 
59819.45741284677	61875.08755360842	60855.35353216229	 
59815.468061090425	61875.08755360842	60928.593408914916	 
59599.60371973062	61926.6643316267	60905.10338942827	 
59749.348810983196	62093.15420725814	60953.2507998738	 
59749.348810983196	62195.59021206883	60987.802022684205	 
59615.784746220255	62365.564216106184	60912.79346215792	 
59450.37686949013	62349.12981963611	60883.072286924835	 
59597.82427011088	62328.71026731203	60901.60743216704	 
59461.339334655095	62328.71026731203	60977.44985295473	 
59400.18123575011	62257.892133189904	61069.46484133917	 
59396.83202306083	62268.849986851536	60996.846845137385	 
59489.47541635068	62456.11900116202	61052.33640224563	 
59489.47541635068	62486.23255960657	61089.21603519575	 
59674.79995328999	62402.688668632334	60958.81517203301	 
59746.46056706368	62402.688668632334	60957.65935364323	 
59822.95800957532	62402.688668632334	60977.216382926985	 
59805.20495662218	62402.688668632334	61016.83395876678	 
59901.552828589876	62402.688668632334	60981.20770930332	 
59819.901187057534	62402.688668632334	60934.93587162549	 
59771.871721334945	62408.75903501093	60902.018685880386	 
59818.02474934166	62441.812813454715	60987.403016485594	 
59818.02474934166	62516.41825253731	61049.894098073404	 
60092.20513427775	62530.040632118726	61085.41617229958	 
60037.332033375	62530.040632118726	61066.54851514252	 
59997.641293327695	62530.040632118726	61043.71748014093	 
60037.332033375	62621.07969542486	61061.77816760068	 
59883.64418187862	62652.43702430388	61043.57533069455	 
59883.64418187862	62548.9141870219	60973.44448850367	 
60228.712539444175	62675.71761133785	60973.40878427497	 
60123.83485301593	62691.154490822504	60935.44770853358	 
60254.74525894549	62050.7800203408	60914.35629313388	 
59873.532277554106	62050.7800203408	60883.16479419841	 
59642.142330441435	61894.66827877691	60845.41452583202	 
59974.378263743405	61916.62946315545	60828.422682826895	 
59925.08466992307	62001.40387765558	60762.38778774976	 
59768.2303366034	61901.249867606784	60782.475564275	 
59752.1866090691	61751.242278424106	60745.969402951654	 
59821.48068969013	61888.88585295579	60780.73490523753	 
59500.24048674859	61730.22732319023	60693.54690804526	 
59758.66382858085	61782.04025042258	60685.18589775824	 
59618.08768421506	61781.7753180617	60645.25829739512	 
59228.25032462301	61746.06502782855	60555.55466264566	 
59126.0709808344	61718.739655330995	60479.37673869964	 
58962.6096441345	61718.739655330995	60524.555442672216	 
58937.94684961804	61710.45498514868	60499.45219044927	 
59102.064988276165	61710.45498514868	60496.17573876402	 
59102.064988276165	61704.33272693649	60556.76514061265	 
59102.064988276165	61605.11528842325	60532.023975186254	 
59368.43623625122	61665.28626744679	60556.83978465889	 
59195.423067187425	61577.1364297119	60512.33993560712	 
59195.423067187425	61869.83478626685	60517.41061265853	 
59370.934167329346	61869.83478626685	60487.41316844799	 
59349.39849302423	61684.70503711507	60452.91241466082	 
59374.7083199208	61632.1924462595	60390.43693687572	 
59387.350565562505	61581.375664137726	60379.90842748697	 
59253.03250970868	61581.375664137726	60375.79146456221	 
59271.92004048548	61577.96057802534	60337.40527008675	 
59271.70482235425	61581.158794757706	60330.9951041455	 
59210.78065984674	61514.121990599175	60288.06819000777	 
59054.870171693154	61533.707077852414	60333.58764437896	 
59064.76485810093	61102.35311437751	60269.351947267176	 
59033.04884968334	61099.82591223327	60257.46427654478	 
59080.43394464145	60972.792233104294	60222.98375907693	 
59124.26434186308	60753.58793787949	60203.92084591015	 
59112.03423980581	60880.46125817568	60257.765183567775	 
59034.28599581167	61025.90611431157	60237.26678895239	 
59298.781064807	60802.18162226809	60258.8796766836	 
59298.781064807	60802.18162226809	60192.0820680762	 
59272.29948791998	60852.52274358911	60136.69196521903	 
