src/Evolutionary/TSP/gr666.tsp
Mutation swap, OX
Tournament
pop_size 100
gen 1000
px 0.7
pm 0.7
tour_size 5
best	 worst	 average
25891.681318604642	26659.38364709034	26096.999001085296	 
25875.437982030016	26549.406427887458	26031.079759066688	 
25833.95687616284	26678.600082154582	25991.389452196294	 
25818.47963960628	26503.827308153566	25962.027836335634	 
25800.789242824358	26550.921144575157	25967.837722215085	 
25789.939407548	26439.14921693793	25992.50442577203	 
25777.521961386665	26576.38149825004	25948.124431950386	 
25758.753299758	26550.196039384733	25929.004322345914	 
25752.823647627723	26554.340597703333	25917.973236058584	 
25732.031734167198	26300.378205183355	25878.911015950926	 
25723.705892767073	26449.052350632002	25872.272806224682	 
25705.74885653201	26370.82804139718	25840.627602617267	 
25686.995709860625	26344.388475980944	25836.13184488718	 
25672.50234485245	26564.204172953425	25857.046649108703	 
25659.714278196203	26372.84224482577	25813.422192018217	 
25633.25363054045	26288.272324142847	25785.483552345908	 
25606.900697231613	26297.282750046717	25757.795753811304	 
25572.515755621578	26531.84358810472	25781.261335610106	 
25550.40866083501	26293.279109189913	25723.33008720528	 
25521.68415406916	26055.705117581194	25699.915262628765	 
25513.29740750369	26134.294947495808	25631.734885449307	 
25492.32987812278	26575.744725499317	25661.122674946826	 
25457.23657149171	26189.60663535857	25631.420552344993	 
25442.406328872654	26328.267364885556	25612.35262738124	 
25438.851493176684	26198.47364823277	25593.923378812968	 
25328.433953537417	26273.89577388083	25568.254630197524	 
25308.03844065852	26147.663359544684	25511.86329590679	 
25297.332305479154	26116.57643407741	25452.088136247985	 
25287.64619208582	26109.266403001304	25420.295755715888	 
25281.33741308144	26152.314786935356	25417.879400837817	 
25275.45106171151	26054.876384535637	25422.0231674514	 
25263.97362518123	25991.693760514863	25391.491853444943	 
25243.193137084265	25986.878481958767	25412.522371140512	 
25233.04635522431	26140.948427867123	25429.25848152041	 
25211.061110700473	25917.244437298534	25355.89659587322	 
25179.64855570475	26094.507810078838	25346.96028013075	 
25114.978554805486	25864.75654379165	25323.638624135576	 
