src/Evolutionary/TSP/gr666.tsp
Mutation inverse, OX
Tournament
pop_size 100
gen 1000
px 0.7
pm 0.7
tour_size 5
best	 worst	 average
36403.15197321802	36843.458024625055	36599.231702508616	 
36320.695546221905	36792.939199853805	36460.7183292266	 
36158.25988615095	36650.44122922668	36365.74470216597	 
36009.881804530276	36408.552265100734	36184.31787280108	 
35922.058749753734	36435.16622156503	36064.600458705645	 
35787.70893585008	36322.687107915204	35955.1705065439	 
35692.538674205876	36144.51894864501	35843.24204401826	 
35523.1991126574	36098.48151429251	35749.775739471945	 
35395.97118500772	35862.9194020237	35562.57594039143	 
35261.860660987586	35671.25683900197	35424.49693785624	 
35160.155538870975	35630.67237801841	35309.11295896148	 
35056.961053923296	35437.35583315754	35208.29704076801	 
34963.6539473019	35440.55693823604	35092.67832331129	 
34888.95044776245	35323.12802780373	35008.83175107641	 
34702.84147683916	35134.97193359682	34928.587303885826	 
34583.89413126423	35087.007614759226	34754.259105509176	 
34499.48515671461	34997.38975197786	34625.17906900335	 
34296.052880324394	34949.90663414481	34559.794069713105	 
34234.361067168844	34689.49946511756	34352.397464341106	 
34063.17585027411	34564.25277302972	34288.125767414764	 
33933.262109798685	34483.679841065095	34107.138472851875	 
33807.3300653888	34259.73305404161	33972.315187561886	 
33665.373953535476	34179.84156564002	33874.648108763395	 
33543.21046429875	34077.457249847525	33716.46650314346	 
33475.784724297206	33953.643014281224	33593.97444776816	 
33302.29550949502	33873.69148455846	33535.74831229065	 
33173.43214271294	33649.78560182336	33347.918204768444	 
33058.658511840615	33524.04840735685	33226.2661006646	 
32996.537830190566	33421.574739722986	33113.384117662026	 
32864.31993964264	33394.303345268854	33042.59358871342	 
32810.097852137806	33232.13540341157	32930.946187948866	 
32694.556033923447	33216.18647179233	32861.70647656544	 
32647.992181455556	33095.648288207114	32745.77895014519	 
32491.290799160957	33053.24111579029	32698.008499372467	 
32382.117840337563	32884.144057271566	32537.81623174495	 
32308.089293979643	32762.916703868974	32429.370864720437	 
32251.27796722575	32712.271141625526	32368.3129020987	 
32180.319401002438	32614.97032171066	32296.6286801236	 
32051.674753011754	32617.36132170471	32244.821735689402	 
31858.386579987968	32366.79853928447	32093.293724281517	 
31712.0985494484	32220.595897006246	31928.44996239731	 
31585.897731525856	32137.534791467897	31771.940318002533	 
31536.596964546447	31980.171429374812	31632.924127507442	 
31449.436527992668	31940.649183423244	31599.799723064	 
31362.50663597303	31833.920873790805	31513.503362618318	 
31255.075216189824	31643.814303271563	31407.848521646014	 
31192.759084471694	31677.2877908036	31311.17859228125	 
31139.767649997935	31413.09545514661	31241.85418051518	 
31007.768950504553	31549.940074359452	31206.547769423065	 
30968.40115404961	31404.541778342453	31063.010981710464	 
30916.044100847244	31313.558967664732	31031.378026012684	 
30874.734372835515	31293.940225227012	30970.2528828986	 
30813.657172294694	31300.468630307027	30947.203251070332	 
30739.329505647347	31168.62588501006	30872.767390250294	 
30617.865012288476	31187.39461280878	30797.677422213368	 
30542.965608709736	31004.941229091277	30660.64497382254	 
30444.09963897833	30959.998011340114	30604.0280737812	 
30335.096441283804	30836.462910038546	30500.790889712698	 
30206.088499576592	30656.670370024756	30381.841791404062	 
30034.525702261144	30585.569049031594	30260.062386408266	 
29919.95927500372	30403.147597978845	30077.76712558322	 
29817.34586563056	30351.91648690694	29968.08037813647	 
29640.690856418354	30172.242244430712	29881.89817748324	 
29594.094149376906	30038.041875334053	29699.862679032893	 
29500.69976360156	29870.09089967255	29647.816330108493	 
29421.81789699946	29866.465049886116	29559.058829725243	 
29259.483016898765	29765.248287525228	29475.996225098184	 
29214.272501801846	29626.8311818893	29311.938292057752	 
29170.577323414214	29694.006131574442	29276.286221661983	 
29119.91790300052	29517.966313909852	29231.245321875682	 
29024.270287156764	29461.73702508036	29165.229769130736	 
28937.439178574346	29457.99195330722	29090.319103779737	 
28865.963572486016	29303.90527604461	28987.736075598743	 
28750.534771994597	29217.225672818284	28919.362165064606	 
28705.179566628492	29177.125381705602	28811.188754560266	 
28649.989897034688	29096.770858108215	28770.69171904767	 
28550.326917016737	29073.2704306056	28711.301075031744	 
28494.265989361153	28918.38118292081	28614.27843727957	 
28442.517883408033	28758.4588360804	28561.79930903635	 
28281.985612646346	28806.85498127571	28478.665086597855	 
28139.02476314085	28726.674380911154	28346.650884783197	 
