src/Evolutionary/TSP/gr666.tsp
Mutation swap, OX
pop_size 666
gen 2000
px 0.7
pm 0.7
tour_size 5
best	 worst	 average
5329.670549807506	6363.6074225365155	5546.572815110458	 
5329.670549807506	6543.094693718717	5556.361893143165	 
5329.670549807506	6525.811280163649	5556.235910396568	 
5329.670549807506	6344.045472062598	5552.181703536951	 
5328.568498494655	6429.03363445208	5555.230174612827	 
5328.568498494655	6414.565616307644	5560.188367820994	 
5327.833154737932	6405.161714768348	5551.360408014719	 
5327.833154737932	6412.081582446988	5566.801384580734	 
5326.1044545393715	6445.445188619152	5559.1598705285705	 
5326.1044545393715	6438.631318157038	5530.988478875691	 
5326.000951899328	6490.328850872289	5545.374129080926	 
5326.000951899328	6311.067561742428	5561.951433953123	 
5326.000951899328	6430.437708644214	5552.208636549203	 
5326.000951899328	6346.558068741978	5545.9835704596935	 
5326.000951899328	6294.661727123819	5543.952049608394	 
5326.000951899328	6562.193925546187	5542.548876098924	 
5325.786176895041	6422.807066614183	5556.692181272356	 
5325.124509191295	6347.084155696014	5532.206360427412	 
5323.595112749761	6375.486516620182	5542.304667195986	 
5323.524209181564	6427.26379218541	5552.129167792866	 
5321.415942024575	6556.436261666447	5551.7103847577755	 
5320.12391218595	6479.090247279535	5551.396812458911	 
5320.12391218595	6546.515941132664	5531.558498805777	 
5319.584672291215	6370.805541055343	5555.536006949912	 
5319.584672291215	6425.7892545026925	5542.5785107912625	 
5319.584672291215	6567.681819619231	5543.4783899410195	 
5316.955008027817	6440.77529330228	5548.333008341114	 
5316.955008027817	6458.972041656543	5546.371914030622	 
5316.955008027817	6375.820979575081	5536.892358464079	 
5316.955008027817	6500.452905425581	5531.716741207239	 
5316.955008027817	6455.45328278344	5544.4269392905835	 
5316.955008027817	6502.671397432059	5555.344410222784	 
5306.306260709237	6398.779448875066	5546.999181947858	 
5306.306260709237	6337.831084533975	5520.751562966552	 
5305.465815778765	6402.696946988766	5546.672241831558	 
5305.465815778765	6358.291783682167	5532.793133201079	 
5305.465815778765	6347.844407590525	5536.047132701923	 
5305.465815778765	6332.892095515826	5531.075728175694	 
5305.465815778765	6427.403586152799	5535.150916930304	 
5305.465815778765	6349.035865796967	5513.345416519088	 
5304.539887699107	6315.607090971259	5520.163769664989	 
5304.393264307261	6272.747019708439	5529.439712357467	 
5304.393264307261	6379.093053258962	5531.249179425352	 
5304.393264307261	6227.735681984223	5528.1558044771255	 
5303.754135051545	6410.226065374554	5526.363798761416	 
5298.504233429668	6341.785102852437	5516.324073074614	 
5296.591511972883	6465.879305312344	5522.089632573357	 
5296.591511972883	6475.494004234681	5520.529725782653	 
5296.591511972883	6428.999610310549	5525.891146921062	 
5296.591511972883	6464.013827247685	5514.882274626913	 
5275.022476731236	6412.792979929208	5511.391190419066	 
5274.649834882364	6327.573904281211	5487.438981553446	 
5274.649834882364	6290.101225327062	5484.051901745569	 
5274.649834882364	6349.494332003794	5493.54867604568	 
5274.649834882364	6369.389549278113	5507.025053774753	 
5274.649834882364	6488.073978793582	5505.391224624781	 
5274.649834882364	6532.803061111176	5507.046250434956	 
5266.169284437453	6399.292393547456	5506.930633917822	 
5266.169284437453	6306.624015379385	5487.70186827741	 
5266.169284437453	6364.706787530322	5490.696216676389	 
5264.653935409816	6365.790066260701	5496.240797853021	 
5264.653935409816	6365.065120015395	5491.546558306982	 
5264.653935409816	6375.22907717815	5486.368935118909	 
5264.382060204835	6459.046212772595	5503.695824999769	 
5264.382060204835	6228.478902873917	5480.503446599288	 
5264.382060204835	6310.1222106849755	5495.754549792924	 
5259.578505331855	6482.79731624189	5490.697586836715	 
5255.53151434469	6360.720338785749	5501.436650001804	 
5255.53151434469	6401.4558678483445	5475.742575383024	 
5254.930702928481	6316.673310425811	5485.831986514525	 
5254.087078698456	6263.230501874905	5483.8559338877685	 
5254.087078698456	6398.0915759258305	5485.071818957886	 
5248.293779128109	6269.403979837834	5491.895170618383	 
5246.483227055294	6419.658357764572	5467.636293666614	 
5246.483227055294	6264.881768062214	5477.478117875923	 
5246.483227055294	6390.931766077463	5485.308673301084	 
5246.483227055294	6339.229002629623	5478.870724825889	 
5243.909055831313	6454.138144305094	5476.518336357954	 
5243.909055831313	6360.110523787637	5464.611892166737	 
5243.909055831313	6115.1178480046365	5463.1776305862795	 
5243.909055831313	6297.9638559537	5469.768041595129	 
5243.909055831313	6360.955890774134	5467.183706978064	 
5243.276531228317	6380.921544732758	5466.02712114752	 
5240.255308644246	6305.468046478247	5477.538622390928	 
5240.255308644246	6292.619530689641	5466.493759956127	 
5240.255308644246	6358.353221821813	5464.618035772795	 
5240.255308644246	6283.897979298479	5451.649263052077	 
5240.255308644246	6269.913892955975	5451.8323763514	 
5240.255308644246	6201.342257939696	5473.733208418993	 
5240.255308644246	6393.141281836104	5455.788133411185	 
5239.874647871922	6381.01391698101	5463.671080259132	 
5239.874647871922	6472.7867003568035	5460.4816839644	 
5239.874647871922	6283.492617292075	5471.544528080198	 
5239.874647871922	6307.0516116509925	5465.790671200242	 
5239.6076175240605	6333.830221051734	5472.821039896968	 
5239.6076175240605	6280.055570965629	5464.363236606177	 
5239.6076175240605	6407.029932798862	5475.127520788831	 
5236.418784795906	6298.360348359701	5452.36425807381	 
5236.418784795906	6232.257615307994	5446.987323410005	 
5236.418784795906	6447.448586106884	5453.5093753088895	 
5234.561735554902	6378.435818424632	5463.950222076372	 
5233.450938757922	6432.969990461581	5450.469076856303	 
5233.450938757922	6400.0362577402975	5455.273273178041	 
5233.450938757922	6348.8689086949125	5457.706857312318	 
5229.531460107274	6400.8362442255	5450.642621802377	 
5227.5692007980015	6252.055250210461	5445.652177550302	 
5227.5692007980015	6264.984230909517	5457.611659328687	 
5188.983745897505	6286.321931633643	5452.78161489402	 
5188.983745897505	6198.7710776705535	5402.046328277811	 
5188.983745897505	6276.1534411036555	5411.5193702992	 
5185.445610193572	6221.104883461388	5407.50283427987	 
5185.445610193572	6174.970419440452	5415.167046048377	 
5185.445610193572	6322.458099095017	5424.0267636653425	 
5185.445610193572	6245.446912254913	5409.991702817834	 
5185.445610193572	6284.970811730264	5403.567276221857	 
5185.445610193572	6190.560367735257	5417.463297387377	 
5185.445610193572	6208.449617887825	5417.19311067945	 
5185.445610193572	6187.402876395097	5408.106832085892	 
5185.445610193572	6348.967955182083	5400.672173614311	 
5185.445610193572	6233.63115460769	5412.128977745203	 
5185.445610193572	6214.18664924489	5414.69321221045	 
5185.445610193572	6297.587856647847	5414.9270697779475	 
5185.445610193572	6378.22193774462	5420.172205479536	 
5185.445610193572	6375.794743023127	5415.86140870294	 
5184.685006076805	6281.541560676062	5400.81408501183	 
5184.685006076805	6298.702491092183	5396.990079687582	 
5184.685006076805	6399.078811493962	5426.288721542068	 
5184.685006076805	6260.019333020322	5407.264563017575	 
5184.685006076805	6297.905201168864	5399.613222078558	 
5183.5688033035185	6225.666894822847	5409.712084409252	 
5183.5688033035185	6283.646860570649	5388.666126473836	 
5183.5688033035185	6289.401604370811	5408.385034712677	 
5183.5688033035185	6242.480548179603	5408.672168049627	 
5183.5688033035185	6295.827303783052	5414.358936745549	 
5183.5688033035185	6264.1875323255135	5411.05568330341	 
5183.5688033035185	6349.4325415302665	5423.731974823362	 
5183.5688033035185	6244.172690152749	5411.103665329027	 
5173.932665917424	6409.321861449734	5420.952027139917	 
5173.932665917424	6128.52284045423	5401.58432773609	 
5173.932665917424	6285.682237498173	5397.5942654035125	 
5171.913232464565	6232.685396753067	5394.954097563499	 
5171.731052217373	6160.736379075688	5403.8441934735565	 
5171.731052217373	6186.979251887318	5410.838007431272	 
5171.731052217373	6225.76932219577	5382.406518990308	 
5170.764624274612	6234.879863509885	5398.878942943398	 
5170.764624274612	6373.635762318143	5387.612717527294	 
5169.374675298906	6415.807175472885	5396.661596347792	 
5169.374675298906	6234.836237604046	5386.314804653133	 
5169.374675298906	6387.789931335963	5402.005154648946	 
5167.215984774728	6175.694609000013	5408.404835895362	 
5167.215984774728	6152.897733030295	5381.6151264314885	 
5167.215984774728	6266.579069419302	5396.292497018712	 
5167.215984774728	6307.974593111492	5391.1755161304145	 
5166.479024598699	6217.5640623361	5387.791471475618	 
5150.954511773014	6224.420717518	5379.170414294101	 
5150.240275784211	6250.975336257035	5375.181647345739	 
5129.53004149283	6234.875355897106	5375.189023537004	 
5129.53004149283	6162.824976580176	5356.174090216057	 
5128.428404995646	6167.020143219375	5353.59467597596	 
5122.68042411375	6188.806116227857	5353.295807630438	 
5122.68042411375	6110.740580223513	5340.785542491849	 
5122.68042411375	6169.359117116762	5355.534872744072	 
5122.68042411375	6109.698959437179	5353.90529243267	 
5122.68042411375	6142.059656722456	5343.544253487409	 
