src/Evolutionary/TSP/gr666.tsp
Mutation swap, OX
Tournament
pop_size 1000
gen 1000
px 0.7
pm 0.7
tour_size 5
best	 worst	 average
26929.952364695902	28142.791255845437	27129.111436232248	 
26873.52683707135	27865.280050991852	27056.879148744985	 
26808.510637009444	27701.123975297	27003.30542692498	 
26745.736115866002	27610.86943115094	26945.34085636058	 
26670.812620670447	27611.053124919876	26872.28489491346	 
26613.429345662862	27749.128595198745	26797.339533425882	 
26573.3928276636	27560.163447725492	26750.586114760838	 
26509.266246849547	27603.43202386327	26713.187266314653	 
26444.24669407212	27544.849934538783	26640.834974404315	 
26340.519123634178	27572.037691639664	26576.561481633413	 
26257.103397050992	27276.485799805054	26478.259993330088	 
26203.487488291263	27315.935085091285	26388.515596469086	 
26141.59757639004	27099.035885008438	26332.721008379045	 
26094.12558853287	27181.34174032641	26280.777465704487	 
26012.441779811543	26963.682122754577	26232.52406345083	 
25939.841305159025	26952.433439247478	26149.48335521596	 
25889.06799839496	26826.403291908795	26082.4074379461	 
25823.378367190013	26885.258515154343	26014.41657798834	 
25762.78938944951	26784.39060976566	25957.20305214655	 
25685.8690370393	26843.602409971725	25895.487998803994	 
25600.625002008852	26727.41351964294	25821.07903883422	 
25533.308839982805	26732.093891478977	25732.22651220116	 
25478.15734443948	26543.970795992715	25662.636682272325	 
25437.815366316077	26401.51035924641	25619.381134189804	 
25394.131097114452	26356.492011054506	25577.2148438843	 
25325.40211952089	26498.038395829884	25539.593129383775	 
25229.900033718728	26323.517881453947	25452.930803604693	 
25177.06716322363	26250.52169705451	25371.999323826654	 
25115.073224795575	26099.110080747687	25315.13427700022	 
25075.313829606872	26407.493349953078	25251.39871799707	 
24982.648712543636	26001.149573321014	25224.549063822247	 
24905.254763303954	25991.74401063621	25120.635554152355	 
24861.117329082088	25976.452906722963	25049.01205081887	 
24733.892863529665	25899.464978711545	24997.263625364958	 
24677.559241965748	25792.724551569954	24882.429523833416	 
24639.92333994137	25736.390930006033	24810.74009417799	 
24591.51510195688	25636.79935097229	24782.902462366714	 
24540.20434862559	25544.80713865255	24722.784990223707	 
24484.521936285513	25660.111870409437	24683.90607514656	 
24419.542047958792	25632.216279331158	24621.699942010797	 
24367.9083098231	25357.513188354125	24557.909691861947	 
24319.734640827715	25319.620749990725	24512.401286426775	 
24283.89768863855	25368.42691495979	24453.23633847517	 
24212.34209546275	25287.934871755533	24431.116743962586	 
24177.377518606423	25168.50737111218	24359.165059730767	 
24140.74462050028	25196.76954454272	24319.25052743924	 
24104.604788470482	25204.014670145494	24292.657969977652	 
24039.94424010567	25017.35672283058	24248.185078334474	 
23988.10279523704	25224.50801432881	24192.336645797986	 
23931.326779936528	24968.3576090217	24133.93443123035	 
23903.95612007515	24967.242810114618	24079.666890560606	 
23876.746093430695	24796.15375952359	24048.11997713487	 
23846.215451604832	24905.99312909032	24014.834834759287	 
23805.98619993378	24842.40596836422	23991.97376181268	 
23755.080684531593	24825.378225870074	23944.229763849267	 
23718.24280623199	24719.011001081828	23903.295936484847	 
23671.675567878676	24668.272499283572	23860.130900978093	 
23631.754582519363	24644.303172620846	23813.742865180528	 
23567.148721472484	24640.969409556266	23786.429216181314	 
23535.40462679019	24546.102693612378	23717.68369148689	 
23493.017618262347	24523.396373412743	23682.00193286051	 
23466.379399477184	24474.771024060756	23642.65542363253	 
23424.72006553011	24455.35112250727	23616.015808482036	 
23374.25059213773	24313.330051160112	23574.81596747398	 
23299.232333840726	24457.29806193306	23524.628339915787	 
23219.453034228263	24381.51740130113	23445.185733367867	 
23163.040966063207	24271.108388356795	23365.807800083647	 
23109.642399952965	24080.010602630922	23312.916601671517	 
23078.7697241179	24193.56138531534	23269.234013798974	 
23045.581297750192	24241.48654149807	23219.520826515483	 
22960.682336317637	24116.28365893826	23196.92375720345	 
22910.16965252814	23932.60679597833	23104.7349468085	 
22859.669388091657	24138.181227630088	23061.712320591545	 
22814.979246840096	23798.69398387295	23017.190182417027	 
22789.236036648468	23856.01285735885	22969.040601674013	 
22743.50806758309	23774.466670667636	22927.831835168618	 
22706.55874659505	23812.369057734355	22888.067760021822	 
22678.37112416098	23825.605477842953	22859.44972258257	 
22636.964059899165	23840.31510669486	22834.332010432197	 
22593.961544310114	23702.640368689852	22792.717660467242	 
22537.83582265193	23580.910579102507	22738.970441401616	 
22514.998023567634	23672.393185402394	22698.17806111187	 
22477.98397351632	23802.85888301465	22666.50189804393	 
22452.97050938215	23382.867880087302	22618.496585497378	 
22419.92702076888	23659.303745827365	22611.648014129594	 
22390.464848355296	23466.958528135514	22572.150052457546	 
22357.916895587714	23430.209012291652	22542.747896489596	 
22330.935142187238	23427.346526810623	22512.559012796195	 
22292.577238634156	23564.51521012182	22493.92797231755	 
22258.71008129312	23414.12328444704	22456.32555110413	 
22212.636605092543	23156.965985580184	22402.09402902653	 
22181.71061494545	23309.288124848645	22371.560636828595	 
22151.967788775375	23407.369758923036	22332.45813069373	 
22106.57689870285	23147.952822945274	22306.322682440405	 
22085.644893153087	23127.72727248972	22250.59333835629	 
22058.099943397123	23078.33244582369	22236.32138539022	 
22037.382395466273	23296.449915900394	22214.901208569147	 
21973.45038270444	23041.88705380099	22180.571539533667	 
21942.822945935837	22911.11352227748	22124.281084505386	 
21906.687921347857	22955.855019977967	22094.738075913803	 
21869.6496728107	22911.967384983644	22065.720296162333	 
21849.415752671033	22773.88133178009	22034.349800280932	 
21831.973367286904	22860.310799917483	22002.204523444274	 
21812.529667925974	22878.961171075855	21994.853480145648	 
21784.728751657512	22794.47320319536	21958.913412407754	 
21762.027356692535	22860.1062866608	21942.721138223	 
21733.92220867796	22778.31843850404	21915.422951700442	 
21717.4601885591	22722.49034172363	21892.355257426658	 
21682.97548605616	22757.20435249547	21868.15304887954	 
21658.685912375917	22640.723544137003	21837.55080970186	 
21614.819468397855	22637.90507834883	21811.677433449342	 
21579.325450529577	22674.106357743392	21775.364224087658	 
21551.272394888136	22567.43822484085	21739.874596907128	 
21511.8896220363	22729.44281555726	21705.320925022806	 
21477.070959662426	22589.832892240098	21667.813470832174	 
21454.048643059377	22595.941372898895	21632.218303027483	 
21427.971305413786	22628.47980245407	21606.461591540297	 
21391.815395880567	22662.838882957643	21587.421677941456	 
21315.489058114163	22471.9823019344	21545.234423295256	 
21293.81072297949	22352.4252223811	21469.870047162316	 
21264.51801773106	22399.436103585078	21448.03374126104	 
21242.046682481774	22309.37844235384	21422.422958920157	 
21219.32703105447	22273.357217674467	21403.470182955254	 
21189.65308549519	22245.380709287074	21370.971057938732	 
21163.007571362603	22318.100892768645	21343.45221531315	 
21140.966320268806	22262.931199669198	21320.792590341873	 
21116.571708762327	22098.285818334378	21293.36891429784	 
21089.129994783147	22164.955079936088	21280.992115684418	 
21029.9389038382	22105.455824866494	21240.76562122326	 
20937.834589143466	22103.892270418026	21182.026652423243	 
20920.99496216867	22089.35955523333	21094.194812157024	 
20902.16809656014	21844.30098532001	21070.219877102798	 
20876.18169969438	21954.075652696283	21055.671444352774	 
20836.21688194872	21862.213557973264	21041.332782693138	 
