src/Evolutionary/TSP/gr666.tsp
Mutation swap, OX
Tournament
pop_size 100
gen 1000
px 0.7
pm 0.7
tour_size 5
best	 worst	 average
24621.422159771242	25190.819748719136	24749.055383004845	 
24604.699239643523	25399.555251973572	24792.359470279393	 
24593.63216036055	25443.439392757555	24749.435653521483	 
24579.657277099326	25398.19794603734	24750.065484962986	 
24572.739522270993	25465.79322547837	24712.45393935727	 
24514.932734342547	25316.131198209252	24693.862317132967	 
24487.231102826714	25325.44874385022	24661.458160145852	 
24466.347656454145	25050.49735257139	24644.312849883285	 
24456.25254171444	25301.022035410955	24623.303116238487	 
24452.843126404314	25196.92695230611	24614.262689042902	 
24410.282030191684	25122.630576787196	24595.37698229766	 
24349.00593762006	25165.82122497642	24568.285302461125	 
24329.385537294584	25220.353204365776	24503.523006042247	 
24316.87790182636	25157.231266409446	24508.50605542349	 
24305.950536864362	25066.804622475083	24435.58017498812	 
24279.04991217634	25005.608190544266	24422.041307568004	 
24251.200001352692	24946.413739811534	24408.165467987274	 
24238.70473803061	24964.55533639158	24408.62910099837	 
24229.4290906422	25107.64656223671	24388.987663246804	 
24168.106773576936	25010.69636676411	24374.749255391198	 
24150.618612388957	24922.16684758408	24293.47825336143	 
24138.305911036306	24901.46770628261	24288.176631243834	 
24095.18597426859	24996.16803839738	24263.076471273034	 
24092.422210047916	24735.932483951536	24220.849668868956	 
24077.153296508557	24683.172531117812	24231.820630677845	 
24076.15446145832	24777.84626517772	24250.24048336951	 
24035.288853388865	25013.284500369326	24212.46097730213	 
24017.662473473632	24683.976819458927	24186.246572834007	 
23956.906994552442	24864.59528722278	24171.902463998544	 
23948.261712178548	24802.63822179576	24082.865224749614	 
23910.191134635446	24829.440913713115	24081.23729094632	 
23888.115298409124	24614.29602193393	24049.863077376955	 
23869.915890893346	24824.264864947552	24051.4945977961	 
23851.342426457373	24701.124135457296	24035.75737967497	 
23815.698215641994	24572.882954740046	23985.229940629044	 
23793.71558464819	24505.68295253773	23971.775391662308	 
23783.037140795685	24465.136904384228	23945.078938695522	 
23767.871358933695	24656.79245792133	23920.282319426453	 
23738.64737816124	24513.791739283297	23917.854011603547	 
23715.795952302542	24608.459821938195	23884.07030084498	 
23711.97876722044	24525.660434390797	23874.803933751347	 
23693.118509598244	24661.866454153966	23878.9025249355	 
23686.071182429096	24205.24173047993	23832.064532817927	 
23686.071182429096	24563.836575698897	23824.40874686656	 
23653.749770211474	24461.407046229127	23844.968444768234	 
23640.477787937543	24596.34997843826	23808.055358668706	 
23609.84526860835	24339.567242175825	23771.304296907507	 
23589.420170632166	24430.61926409184	23727.973591337024	 
23585.095505505902	24335.538448319912	23748.04813056561	 
23560.399122288043	24224.305209629707	23680.218309724474	 
23426.531721662854	24276.69839535685	23739.81677035799	 
23397.442578449063	24284.083228141397	23573.788866169052	 
23379.15668340432	24174.92875009487	23554.393216507047	 
23350.624775623324	24233.769790549886	23516.120304065164	 
23301.492955306083	24207.87937456076	23521.3090776874	 
23287.60748213781	24141.998724045294	23428.179420493343	 
23272.465382156908	24108.288675558866	23416.80205956499	 
23258.21975981581	23874.509115662495	23393.355321912677	 
23219.45954079974	24159.993367594157	23402.374778123358	 
23213.741717527388	23922.506045457056	23354.476810786608	 
23204.75406915122	23889.66820363266	23344.13362284884	 
23193.93925752464	23887.70233226417	23336.3515820294	 
23183.307069670253	24205.805168278443	23346.244961363114	 
23179.312025155366	24054.496572450596	23326.533730667506	 
23161.18027428233	23945.19662508828	23323.426789243462	 
23125.510125694294	24015.556852544305	23323.228696322996	 
23117.475753518673	23928.088220259935	23264.09822560309	 
23081.73126967066	23823.596351664026	23274.105221943162	 
23064.518073753952	23997.366296861248	23224.447257306227	 
23049.105339254467	23728.61616863883	23200.36581428385	 
23044.211269516054	23665.578097696794	23177.6406059274	 
23000.454932939123	23853.951366202058	23181.3415274589	 
22958.743781490182	23929.87799428869	23157.566700073105	 
